16.763043642044067,0.9977017035086949,762625133522759.0,1,1,False,False
24.4134304523468,0.9953435943524043,763376648934719.6,0.9573075792037018,0,False,False
31.7374370098114,0.9932184867064158,763666255093164.0,0.9012963242702156,0.7946471706858758,False,False
40.44942355155945,0.9911840393145879,762422377521373.8,1,0.03385535244703738,False,False
49.0629506111145,0.9887640430529913,762314677668654.1,1,0.06599738908692995,False,False
57.460076570510864,0.9863713977734248,762582654985435.6,0.5608773864647557,0.3378326921291211,False,False
65.53904819488525,0.9840388617912929,762618604595306.6,0.8081898343420965,0,False,False
73.62551355361938,0.9817947042650647,763544515501792.0,0.6549644335178502,0.8486233910594342,False,False
82.77119469642639,0.9795484628942278,763472995589400.2,0.16376797174799695,0.42123301356998916,False,False
90.27087569236755,0.9770079969035255,762771647118056.2,0.21086431279211182,0.08815621467290528,False,False
98.6612184047699,0.9749247519175211,761251652548418.2,0.7273363820048229,0,True,True
107.00590896606445,0.9725941030184428,762589232781854.0,1,0.8618225890128347,False,False
115.94800853729248,0.970276131298807,762807666863149.2,1,0.49783203302186746,False,False
125.43407440185547,0.9677922146850162,763953490238610.0,1,0.6231513907219858,False,False
134.35398697853088,0.9651571967866686,763157353232583.2,1,0.4964653447357707,False,False
142.8176257610321,0.9626794434256024,763495968695542.8,1,0.7013902213248617,False,False
150.84308099746704,0.960328432586458,762026190180030.4,1,0.6647780948955179,False,False
159.71308302879333,0.9580991395976808,761656756106724.8,0.8015055905873696,0.6250705157405798,False,False
167.79942893981934,0.9556352494160334,761487032427305.2,1,0.08405536481072838,False,False
176.43130230903625,0.9533890430132548,763961054837017.6,0.3209877579924187,0.5626096572690645,False,False
185.71644759178162,0.9509912998808755,761780384610728.9,0.5003236624392167,0.59406806084466,False,False
193.70316076278687,0.9484120927254359,763607480125632.2,1,0.6470575254242213,False,False
202.2220494747162,0.946193561885092,761497358658254.2,1,0.17945956195345095,False,False
209.63591289520264,0.9438272036446466,764017054053873.2,0.8132570096959222,0.5863739776158889,False,False
215.92758107185364,0.9417677974038654,761970609385992.2,0.9758541329003796,0.11018940514009498,False,False
221.7359311580658,0.9400201112694211,761419001166667.6,0.9267355706127973,0.33807161466985275,False,False
226.823579788208,0.9384066810210546,762602307001906.1,0.0031296805447263987,0.9058454982209826,False,False
231.42167210578918,0.9369934448930952,762455284198925.2,1,0.3463782721528912,False,False
238.63106870651245,0.9357161973582374,761729901730037.4,0.7789412651498102,0.052652865576755,False,False
246.79145908355713,0.9337135869926877,762750417583897.1,1,0.5873703395242414,False,False
255.08894181251526,0.9314468120866352,763263786432222.6,1,0.8946907903606268,False,False
263.79301953315735,0.9291419557730357,762556655559810.5,0.7188326434668317,0.8175596171020324,False,False
271.50327348709106,0.9267241562075085,762222497714591.0,0.8756170957489987,0.15204413759694949,False,False
279.19903659820557,0.9245824193954468,763879907701885.6,0.00963984171769161,0.6211209299158799,False,False
287.3863437175751,0.9224447073539098,762943517713579.4,0.19363389458445057,0.7154648825866912,False,False
294.3355827331543,0.920170455508762,762883153266693.2,1,0.4535919115254888,False,False
302.151394367218,0.918240110874176,764955912149978.6,0.11840222675052892,0.831952582852133,False,False
309.82528376579285,0.9160690526829826,763768399618244.2,1,0.857757291253902,False,False
